Date,Open,High,Low,Close,SSC,plot_dowPeak,plot_dowTrough,last_dow_profit,ATR20,LDV4,LWV4,MVF
10/02/2020,40566,40715,40514,40679,nan,41297,nan,-744,418.25,1,0,0.405615
7/02/2020,40393,40724,40302,40644,40724,41297,nan,-744,422.4,1,0,0.841453
6/02/2020,40081,40421,40030,40351,nan,41297,nan,-744,418.7,1,0,0.795519
5/02/2020,40201,40280,40000,40411,40000,41297,40066,-744,416.4,0,0,1.01705
4/02/2020,40408,40500,40112,40302,nan,nan,40066,-888,428,0,0,0.471441
3/02/2020,41011,41050,40371,40661,nan,nan,40066,-888,469.1,0,0,0.713214
1/02/2020,41035,41297,40820,41248,41297,nan,40066,-888,449.75,0,0,1.03763
31/01/2020,41014,41145,40571,41000,nan,nan,40066,-888,475.1,0,1,1.04634
30/01/2020,40486,41068,40472,40975,nan,40810,40066,-888,489.7,0,1,1.22758
29/01/2020,40111,40458,40066,40350,40066,40810,nan,1808,471.75,1,1,0.703841
28/01/2020,40562,40608,40156,40242,nan,41293,nan,1808,459.95,1,1,0.213707
27/01/2020,40500,40810,40480,40585,40810,41293,nan,1808,452.3,0,1,0.258716
24/01/2020,40214,40440,39951,40352,nan,41293,nan,1808,438.7,0,1,0.993755
23/01/2020,39904,40311,39836,40283,nan,41293,nan,1808,429.65,1,1,1.10965
22/01/2020,39817,39974,39752,39913,nan,41293,nan,1808,421.55,1,1,0.403377
21/01/2020,40090,40176,39675,39911,nan,41293,nan,1808,430.95,1,1,0.591316
20/01/2020,39900,40000,39880,39947,nan,41293,nan,1808,420.7,1,1,0.167722
17/01/2020,39730,39983,39702,39946,nan,41293,nan,1808,423.15,0,1,0.610825
16/01/2020,39655,39775,39588,39686,nan,41293,nan,1808,421.8,1,0,0.246938
15/01/2020,39646,39708,39477,39611,nan,41293,nan,1808,422.1,0,0,0.33829
14/01/2020,39500,39530,39262,39447,39262,41293,nan,1808,415.8,0,0,0.468984
13/01/2020,39722,39801,39523,39546,nan,41293,nan,1808,413.7,0,0,0.0581601
10/01/2020,39718,39913,39568,39871,nan,41293,nan,1808,415,0,0,0.759951
9/01/2020,40036,40144,39610,39830,nan,41293,39922,1808,427.65,0,0,0.552347
8/01/2020,40946,41293,39922,40110,41293,nan,38957,-323,411.85,0,0,0.468711
7/01/2020,40350,40693,40203,40663,40203,nan,38957,-323,351.6,0,0,1.13125
6/01/2020,40250,41096,40250,40472,41096,nan,38957,-323,333.9,0,0,0.548527
3/01/2020,39500,40143,39500,40112,nan,nan,38957,-323,307.9,0,0,1.52573
2/01/2020,39051,39400,39041,39277,nan,nan,37466,-323,298.3,0,0,0.600861
1/01/2020,39108,39113,38957,39067,38957,nan,37466,-323,295.85,1,0,0.281568
31/12/2019,39053,39270,39011,39108,39270,nan,37466,-323,332.45,1,0,0.248031
30/12/2019,39067,39090,38904,38971,nan,nan,37466,-323,364.05,0,0,0.171923
27/12/2019,38930,39095,38787,39080,nan,nan,37466,-323,375.8,0,0,0.749744
26/12/2019,38635,38948,38635,38882,nan,nan,37466,-323,371.55,0,1,0.635255
24/12/2019,38330,38667,38292,38639,nan,nan,37466,-323,367.7,0,1,0.898056
23/12/2019,38040,38287,38040,38257,nan,nan,37466,-323,360.05,1,1,0.567216
20/12/2019,38040,38120,37951,37991,nan,nan,37466,-323,356.75,1,1,0.105288
19/12/2019,37959,38130,37860,38109,nan,nan,37466,-323,361.5,1,1,0.653389
18/12/2019,37959,37995,37802,37912,nan,nan,37466,-323,361.65,1,1,0.397861
17/12/2019,37869,37980,37845,37940,nan,nan,37466,-323,368.45,0,1,0.812475
16/12/2019,37725,37967,37725,37871,nan,nan,37100,-323,377.2,1,1,1.25638
13/12/2019,37466,37840,37466,37773,37466,nan,37100,-323,387.9,1,1,1.99587
12/12/2019,37770,38068,37470,37544,nan,nan,37100,-323,386.45,1,1,1.9854
11/12/2019,37580,37738,37520,37699,nan,nan,37100,-323,369.5,1,1,1.94951
10/12/2019,37677,37700,37534,37571,nan,nan,37100,-323,380,0,1,1.91293
9/12/2019,37679,37698,37563,37583,nan,nan,37100,-323,385.25,0,1,1.83714
6/12/2019,38011,38119,37655,37699,nan,nan,37100,-323,395.35,0,1,0.116714
5/12/2019,38850,38850,38192,38089,38850,nan,37100,-323,391.75,1,1,-0.270419
4/12/2019,38331,38450,38140,38176,nan,nan,37100,-323,394.4,1,1,0.0943001
3/12/2019,37930,38768,37880,38250,nan,38114,37100,-323,399.15,0,1,0.96732
2/12/2019,37717,38028,37100,37952,37100,38330,nan,-527,385.8,0,1,2.24494
29/11/2019,37782,38114,37693,38031,38114,38330,nan,-527,349.25,0,1,2.02485
28/11/2019,37573,37748,37540,37723,nan,38330,nan,-527,343.85,1,1,2.42254
27/11/2019,37690,37690,37482,37525,37482,38330,nan,-527,361,0,1,2.841
26/11/2019,37696,37777,37520,37718,nan,38330,nan,-527,360.95,1,1,2.7425
25/11/2019,37935,37935,37705,37723,nan,38330,37791,-527,360.3,0,1,2.26295
22/11/2019,37929,38135,37871,37895,nan,nan,37791,-496,368.7,1,1,0.134487
21/11/2019,38155,38193,37920,37953,nan,nan,37791,-496,359.9,1,1,0.974068
20/11/2019,38220,38330,38001,38155,38330,38318,37791,-496,366.4,1,1,0.762541
19/11/2019,38230,38230,37920,38205,nan,38318,nan,-372,369.05,1,1,1.12641
18/11/2019,37918,38247,37791,38229,37791,38318,nan,-372,364.45,1,1,1.14573
15/11/2019,38236,38236,37921,37994,nan,38603,nan,-372,348.05,0,1,0.192136
14/11/2019,38060,38318,38059,38266,38318,38603,nan,-372,341.95,0,1,0.54095
13/11/2019,37787,38148,37781,38097,nan,38603,nan,-372,340.55,0,1,0.829462
12/11/2019,37680,37793,37522,37720,nan,38603,nan,-372,332.2,1,1,1.76458
11/11/2019,37687,37848,37510,37680,nan,38603,nan,-372,333.8,0,1,1.8551
8/11/2019,37747,37869,37477,37687,37477,38603,nan,-372,339.55,0,1,1.94144
7/11/2019,38245,38245,37520,37575,nan,38603,nan,-372,345.4,0,1,1.84691
6/11/2019,37906,38286,37906,38247,nan,38603,nan,-372,342,0,1,0.891573
5/11/2019,38369,38396,37851,37881,nan,38618,nan,-372,345.15,0,1,0.807149
4/11/2019,38391,38510,38331,38472,nan,38618,nan,-372,329.2,0,1,0.431202
1/11/2019,38500,38546,38265,38310,nan,38618,nan,-372,343,0,1,0.602644
31/10/2019,38105,38603,38037,38578,38603,38618,nan,-372,363,0,1,1.40235
30/10/2019,37920,38129,37894,38088,nan,38618,nan,-372,360.35,0,1,0.509347
29/10/2019,37939,38045,37801,37916,37801,38618,37822,-372,388,1,1,0.497499
28/10/2019,38283,38283,37895,37922,nan,nan,37822,417,412.9,0,1,0.0711988
27/10/2019,38319,38348,38260,38293,nan,nan,37822,417,438.9,1,1,0.0861776
25/10/2019,38332,38618,38215,38269,38618,nan,37822,417,460.8,0,1,0.141106
24/10/2019,38036,38372,37990,38352,nan,nan,37822,417,460.5,0,1,0.943888
23/10/2019,37944,38099,37944,38003,nan,nan,37691,417,476.85,1,1,0.155251
22/10/2019,37883,37950,37822,37881,37822,nan,37691,417,486.95,1,1,0.750499
21/10/2019,38010,38090,37867,37890,nan,nan,37691,417,494.4,1,1,0.632413
18/10/2019,38142,38194,37965,38089,nan,nan,37691,417,498.85,1,1,0.325553
17/10/2019,38181,38233,37972,38196,nan,nan,37691,417,503.15,1,1,0.586449
16/10/2019,38137,38240,37937,38219,nan,nan,37691,417,504.2,1,1,0.737853
15/10/2019,38235,38425,37972,38036,38425,nan,36771,417,505,1,1,0.168262
14/10/2019,37894,38280,37771,38226,nan,nan,36771,417,516.9,0,1,1.19029
11/10/2019,38002,38350,37691,37845,37691,nan,36771,417,513.6,0,1,0.406923
10/10/2019,38526,38545,38077,38159,nan,nan,36771,417,508.95,1,1,0.21489
9/10/2019,38451,38574,38272,38497,nan,nan,36771,417,502,0,1,0.584461
8/10/2019,38320,38599,38225,38383,38599,nan,36771,417,501.4,0,1,0.411641
7/10/2019,38410,38470,38037,38123,nan,nan,36771,417,498.85,0,1,1.13069
4/10/2019,37925,38350,37837,37757,nan,38194,36771,417,493.3,0,1,1.85718
3/10/2019,37825,38099,37735,37990,nan,38194,nan,-814,533.1,0,1,2.97989
1/10/2019,37003,37513,36771,37311,36771,38194,nan,-814,520.05,0,1,7.66391
30/09/2019,37550,37640,36832,36913,nan,38194,nan,-814,525.05,0,1,7.51074
27/09/2019,37753,37836,37310,37750,nan,38194,nan,-814,502.3,0,1,6.31042
26/09/2019,37688,37849,37452,37794,nan,38215,nan,-814,492.85,0,0,5.95385
25/09/2019,38072,38194,37485,37602,38194,38215,nan,-814,510.5,1,0,3.39664
24/09/2019,37825,38190,37770,38108,nan,38215,nan,-814,496.5,1,0,3.56185
23/09/2019,37800,37974,37731,37924,nan,38215,nan,-814,494.05,1,0,3.66143
20/09/2019,37714,37750,37438,37697,37438,38215,nan,-814,508.95,1,0,4.40955
19/09/2019,37756,37787,37532,37686,nan,38215,nan,-814,536.4,1,0,4.16954
18/09/2019,37946,37965,37734,37849,nan,39885,nan,-814,535.75,0,0,3.65377
17/09/2019,38050,38179,37861,38016,nan,39885,nan,-814,533,0,0,0.407723
16/09/2019,37774,38215,37774,38180,38215,39885,nan,-814,537,0,0,1.06338
13/09/2019,37728,37892,37449,37524,37449,39885,nan,-814,519.1,0,0,1.46037
12/09/2019,37898,38228,37662,37750,nan,39885,nan,-814,522.7,0,1,0.727503
11/09/2019,38207,38259,37930,37974,nan,39885,nan,-814,526.75,0,1,0.610539
10/09/2019,38355,38495,38205,38253,nan,39885,nan,-814,576.4,0,1,0.12548
9/09/2019,38553,38697,38272,38472,nan,39885,nan,-814,579.75,0,1,0.519859
6/09/2019,38800,38978,38376,38553,nan,39885,nan,-814,578.05,0,1,0.459108
5/09/2019,39582,39628,38514,38894,nan,39885,38611,-814,577.65,0,1,0.977014
4/09/2019,39651,39885,39358,39823,39885,nan,38611,-712,561.75,0,1,1.16767
3/09/2019,38915,39740,38898,39680,nan,39425,38611,-712,641.85,0,1,1.97077
2/09/2019,38859,39119,38846,39087,nan,39425,nan,4229,647.9,1,1,0.616573
30/08/2019,38650,38948,38611,38656,38611,39425,nan,4229,661.15,1,1,0.116411
29/08/2019,39180,39425,38675,38803,39425,39425,38713,4229,688.1,1,0,0.329871
28/08/2019,38947,39290,38861,39165,nan,nan,34265,-454,663.15,1,0,0.776203
27/08/2019,38797,39084,38713,39044,38713,nan,34265,-454,665.8,0,0,0.847761
26/08/2019,39134,39340,38800,38828,39340,nan,34265,-454,655.25,0,0,0.0721129
23/08/2019,38052,38821,37960,38765,nan,nan,34265,-454,639.15,0,0,2.07662
22/08/2019,37950,38220,37916,38165,nan,nan,34265,-454,612.95,1,0,0.65243
21/08/2019,37903,38041,37814,37993,nan,nan,34265,-454,606.2,1,0,0.471139
20/08/2019,37750,38077,37678,38004,nan,nan,34265,-454,608.05,1,0,0.857804
19/08/2019,37737,37888,37605,37823,nan,nan,34265,-454,596.6,1,0,0.576369
16/08/2019,38143,38220,37705,37938,nan,nan,34265,-454,600.4,1,0,0.61416
14/08/2019,37788,38340,37693,38163,nan,nan,34265,-454,590.2,1,0,1.23156
13/08/2019,38449,38666,37344,37775,nan,nan,34265,-454,580.7,1,0,1.14097
12/08/2019,38257,38349,38152,38241,nan,nan,34265,-454,526.4,1,0,0.232734
9/08/2019,37976,38148,37815,37992,nan,nan,34265,-454,518.6,0,0,0.465888
8/08/2019,37994,38090,37624,37757,nan,nan,34265,-454,511.5,0,1,0.352253
7/08/2019,37830,38488,37613,38218,nan,nan,34265,-454,505.3,0,1,1.58302
6/08/2019,37327,37530,36921,37497,nan,nan,34265,-454,481.5,0,1,1.53612
5/08/2019,36192,36540,36020,35401,nan,nan,34265,-454,389.35,0,1,-1.74854
2/08/2019,34997,35644,34947,35577,nan,nan,34125,-454,357.1,0,1,1.77081
1/08/2019,34297,35141,34265,34916,34265,nan,34125,-454,365.45,0,1,1.86447
31/07/2019,34543,34666,34415,34517,nan,nan,34125,-454,331.15,1,1,0.295507
30/07/2019,34704,34773,34291,34529,nan,nan,34125,-454,341.45,1,1,0.689276
29/07/2019,34750,34830,34670,34709,nan,nan,34125,-454,338.7,1,1,0.112363
26/07/2019,34819,34976,34723,34773,nan,nan,34125,-454,360,1,1,0.14379
25/07/2019,35000,35117,34780,34817,nan,nan,34125,-454,363.95,1,1,0.10627
24/07/2019,35049,35094,34925,35027,nan,nan,34125,-454,364.95,1,1,0.291204
23/07/2019,35000,35150,34886,35021,nan,nan,34125,-454,375.5,1,1,0.385483
22/07/2019,35109,35206,35050,35132,nan,nan,34125,-454,387.15,1,1,0.233405
19/07/2019,35321,35409,35000,35036,35409,nan,34125,-454,394.05,1,1,0.102751
18/07/2019,35050,35191,34880,35156,nan,nan,34125,-454,402,1,1,0.785072
17/07/2019,34787,35139,34682,35090,nan,nan,34125,-454,435.9,1,1,1.16272
16/07/2019,34883,34946,34710,34812,nan,nan,34125,-454,420.25,1,1,0.293002
15/07/2019,34897,34969,34768,34882,nan,nan,34125,-454,425.6,1,1,0.326816
12/07/2019,34742,34950,34708,34905,nan,nan,34125,-454,428.25,1,1,0.564389
11/07/2019,34939,35145,34675,34701,nan,nan,34125,-454,435.05,1,0,0.0749258
10/07/2019,34532,34885,34370,34839,nan,nan,34125,-454,424.25,1,0,1.34619
9/07/2019,34525,34626,34340,34582,nan,nan,34125,-454,409.3,1,0,0.699786
8/07/2019,34550,34828,34510,34579,nan,nan,34125,-454,405.95,1,0,0.199543
5/07/2019,34250,35100,34205,34583,nan,nan,33620,-454,405.35,0,0,1.09302
4/07/2019,34300,34315,34125,34217,34125,nan,33620,-454,379,0,0,0.268872
3/07/2019,34280,34499,34188,34246,34499,34484,33620,-454,434.1,0,0,0.169363
2/07/2019,33691,34070,33691,34042,nan,34484,nan,1342,429.9,0,0,1.03108
1/07/2019,34138,34138,33620,33643,33620,34484,34030,1342,410.05,0,0,0.0683649
28/06/2019,34484,34484,34152,34206,34484,nan,32886,-980,387.6,1,0,0.157867
27/06/2019,34333,34333,34030,34175,34030,nan,32886,-980,420,1,0,0.424287
26/06/2019,34465,34465,34176,34387,nan,nan,32886,-980,413.35,1,0,0.613604
25/06/2019,34490,34893,34396,34556,34893,nan,32886,-980,410.3,0,0,0.463017
24/06/2019,34290,34475,34254,34441,nan,nan,32886,-980,408.55,0,0,0.542958
21/06/2019,34070,34468,33900,34167,nan,nan,32886,-980,402.85,0,0,0.781456
20/06/2019,33340,34068,33340,34026,nan,nan,32886,-980,384.9,0,0,2.01611
19/06/2019,32985,33115,32971,33079,nan,nan,32886,-980,344.15,1,0,0.326491
18/06/2019,33045,33258,32915,33024,nan,nan,32486,-980,364.2,1,0,0.330063
17/06/2019,33059,33140,32886,33021,32886,nan,32486,-980,364.1,1,0,0.408831
14/06/2019,32980,33344,32980,33045,33344,nan,32486,-980,366.15,0,0,0.196701
13/06/2019,32758,32980,32726,32959,nan,nan,32486,-980,364.6,1,0,0.706939
12/06/2019,32674,32848,32674,32745,nan,nan,31402,-980,365.55,1,0,0.216827
11/06/2019,32692,32705,32486,32632,32486,nan,31402,-980,364.65,1,0,0.447414
10/06/2019,32850,32850,32630,32660,nan,nan,31402,-980,375,0,0,0.0918555
7/06/2019,32721,33040,32672,32936,33040,nan,31402,-980,375.65,0,0,0.801555
6/06/2019,32688,32834,32688,32800,nan,32430,31402,-980,365.9,0,1,0.341463
5/04/2019,31600,31865,31600,31542,nan,32430,nan,-796,315.9,1,1,1.88468
4/04/2019,31471,31501,31471,31492,nan,32430,nan,-796,311.9,1,1,2.16371
3/04/2019,31462,31539,31402,31489,31402,32430,31450,-796,319.8,1,1,2.37821
2/04/2019,31547,32430,31450,31490,32430,32246,31450,-376,334.3,1,1,1.55878
1/04/2019,31695,31710,31510,31526,nan,32246,nan,-357,303.2,0,1,1.78599
29/03/2019,31588,31819,31500,31734,31500,32246,nan,-357,311.25,0,1,2.68767
28/03/2019,32000,32038,31576,31607,nan,32246,nan,-357,315.65,0,0,3.2598
27/03/2019,32150,32180,31986,32016,nan,32246,nan,-357,313.5,1,0,3.01689
26/03/2019,32180,32204,32015,32104,nan,32319,nan,-357,322.55,0,0,3.81842
25/03/2019,32150,32246,32072,32224,32246,32319,nan,-357,327,0,0,3.88108
22/03/2019,31852,32165,31620,32140,nan,32319,nan,-357,331.4,0,0,5.23571
21/03/2019,31911,32038,31767,31819,nan,32319,nan,-357,315.65,1,0,5.22123
20/03/2019,31907,31939,31665,31697,nan,32319,nan,-357,321.25,1,0,5.52555
19/03/2019,31725,32006,31657,31960,nan,32319,nan,-357,316.4,1,0,6.53381
18/03/2019,31750,31750,31553,31652,31553,32319,nan,-357,315.55,0,0,6.92056
15/03/2019,31886,31940,31742,31826,nan,32319,nan,-357,313.95,0,0,6.36302
14/03/2019,32153,32192,31781,31808,nan,32319,31870,-357,320.6,0,0,6.24797
13/03/2019,32050,32319,32050,32207,32319,32227,31870,1050,310.95,0,0,5.45444
12/03/2019,31984,32043,31870,32000,31870,32227,nan,643,312,1,0,5.98543
11/03/2019,32124,32154,31875,31896,nan,33617,nan,643,316.45,1,0,5.97068
8/03/2019,31970,32227,31940,32167,32227,33617,nan,643,318.55,1,0,3.34685
7/03/2019,31931,31965,31777,31934,31777,33617,nan,643,316.25,0,0,4.40708
6/03/2019,32170,32298,31871,31948,nan,33617,nan,643,321.45,0,0,4.1243
5/03/2019,32409,32428,32070,32083,nan,33617,nan,643,310.25,0,0,3.77172
4/03/2019,32550,32550,32255,32370,nan,33617,nan,643,310.75,0,0,3.21661
1/03/2019,32950,33007,32600,32640,nan,33617,nan,643,320,0,0,2.21662
28/02/2019,33320,33385,32966,32981,nan,33617,nan,643,325.2,0,1,1.31417
27/02/2019,33461,33617,33242,33286,33617,33617,33277,643,322.9,1,1,0.132188
26/02/2019,33450,33598,33334,33367,nan,nan,32805,-1783,312.25,1,1,0.0989001
25/02/2019,33511,33539,33277,33300,33277,nan,32805,-1783,317.05,0,1,0.0690691
22/02/2019,33448,33560,33330,33517,nan,nan,32805,-1783,316.4,0,1,0.557926
21/02/2019,33780,33799,33417,33449,nan,nan,32805,-1783,323.55,0,0,0.095668
20/02/2019,33943,34031,33833,33870,34031,nan,32805,-1783,309.4,0,0,0.109241
19/02/2019,33650,33918,33581,33899,nan,nan,32805,-1783,307.5,0,0,0.938081
18/02/2019,33450,33625,33450,33608,nan,nan,32805,-1783,302.5,0,0,0.470126
15/02/2019,33140,33410,33140,33384,nan,nan,28946,-1783,300.95,0,0,0.730889
14/02/2019,32950,33107,32874,33079,nan,nan,28946,-1783,297.6,1,0,0.619729
13/02/2019,32854,33145,32805,33011,32805,nan,28946,-1783,295.2,0,0,0.624034
12/02/2019,32995,33075,32813,32851,nan,nan,28946,-1783,288.05,0,0,0.115674
11/02/2019,33200,33200,32908,33046,nan,nan,28946,-1783,283.3,1,0,0.4176
8/02/2019,33199,33258,33011,33242,nan,nan,28946,-1783,281.2,1,0,0.694904
7/02/2019,33285,33285,33035,33169,nan,nan,28946,-1783,278.65,1,0,0.403992
6/02/2019,33360,33445,33292,33327,nan,nan,28946,-1783,278.15,1,0,0.10502
5/02/2019,33400,33449,33081,33242,nan,nan,28946,-1783,287.5,0,0,0.484327
4/02/2019,33750,33750,33180,33339,33750,nan,28946,-1783,278.85,0,0,0.476919
1/02/2019,33057,33464,32953,33405,nan,nan,28946,-1783,265.85,0,0,1.35309
31/01/2019,32988,33272,32925,33056,nan,nan,28946,-1783,262.2,0,0,0.396297
30/01/2019,32918,32989,32827,32899,nan,nan,28946,-1783,259.95,0,0,0.218852
29/01/2019,32545,32939,32545,32900,nan,32634,28946,-1783,268.6,0,0,1.07903
28/01/2019,32340,32589,32340,32547,nan,32634,nan,-728,254.1,0,0,0.636003
25/01/2019,32032,32382,32009,32343,nan,32634,nan,-728,256.55,0,0,1.03268
24/01/2019,32138,32151,31981,32013,nan,32634,nan,-728,245.35,1,0,0.0999594
23/01/2019,32159,32217,32057,32140,nan,32634,nan,-728,250.25,1,0,0.258245
22/01/2019,31998,32194,31957,32160,nan,32634,nan,-728,256.25,1,0,0.631219
21/01/2019,32044,32195,31985,32043,nan,32634,nan,-728,258.25,1,0,0.181007
18/01/2019,32276,32319,32055,32091,nan,32634,nan,-728,259.7,1,0,0.112181
17/01/2019,32290,32390,32205,32268,nan,32634,nan,-728,263.55,1,0,0.19524
16/01/2019,32198,32307,32110,32286,nan,32634,nan,-728,268.3,0,0,0.545128
15/01/2019,32130,32277,32110,32180,nan,32634,nan,-728,283.25,0,0,0.217526
14/01/2019,31989,32220,31975,32141,nan,32634,nan,-728,287.3,1,0,0.516474
11/01/2019,31953,32076,31895,31928,nan,32634,nan,-728,279.6,1,0,0.103358
10/01/2019,32048,32135,31853,31880,nan,32634,nan,-728,282.1,0,1,0.0846926
9/01/2019,31633,32023,31633,32001,nan,32634,nan,-728,280.15,0,1,1.14996
8/01/2019,31618,31760,31565,31741,nan,32634,nan,-728,275.05,0,1,1.1586
7/01/2019,31529,31758,31448,31648,nan,32634,nan,-728,294.7,0,1,1.81092
4/01/2019,31879,31879,31441,31456,nan,32634,nan,-728,329.05,0,1,1.83277
3/01/2019,31700,31938,31681,31789,nan,32634,nan,-728,329.6,0,1,0.33974
2/01/2019,31421,31704,31369,31610,nan,32634,nan,-728,320.3,1,1,0.762417
1/01/2019,31409,31461,31357,31422,nan,32634,nan,-728,317.1,0,1,0.206861
31/12/2018,31571,31595,31300,31391,nan,32634,nan,-728,342.55,1,1,0.289892
28/12/2018,31665,31734,31585,31598,nan,32634,nan,-728,340.2,1,1,0.0411418
27/12/2018,31500,31768,31500,31713,nan,32634,nan,-728,346.7,0,0,0.671649
26/12/2018,31470,31740,31470,31559,nan,32634,nan,-728,349.7,0,0,0.282011
24/12/2018,31300,31470,31270,31460,nan,32634,nan,-728,348.95,1,0,0.603942
21/12/2018,31244,31387,31148,31193,nan,32634,nan,-728,345.9,1,0,0.144263
20/12/2018,31159,31343,31002,31311,nan,32634,nan,-728,343.8,0,0,0.986874
19/12/2018,31100,31344,31064,31227,nan,32634,nan,-728,342.35,0,0,0.521984
18/12/2018,31530,31563,31134,31163,nan,32634,nan,-728,336.85,0,0,0.0930591
17/12/2018,31496,31659,31411,31630,nan,32634,nan,-728,323.65,1,0,0.692381
14/12/2018,31568,31641,31503,31553,nan,32634,nan,-728,325,0,0,0.158464
13/12/2018,31636,31698,31486,31527,nan,32634,nan,-728,334.95,0,0,0.130047
12/12/2018,31817,31838,31692,31732,nan,32634,nan,-728,333.5,0,0,0.126056
11/12/2018,31949,31988,31740,31935,nan,32634,nan,-728,333.4,0,0,0.610615
10/12/2018,31647,32118,31530,32028,nan,32634,nan,-728,331.5,0,0,1.55489
7/12/2018,31071,32021,31024,31595,nan,32634,nan,-728,312.1,0,0,1.80725
6/12/2018,31150,31296,31062,31089,nan,32634,nan,-728,285.45,0,0,0.0868474
5/12/2018,30901,30901,30810,30847,nan,32634,nan,-728,281.85,0,0,1.89773
4/12/2018,30786,31019,30751,30952,nan,32634,nan,-728,281.55,0,0,2.65282
3/12/2018,30392,30853,30392,30748,nan,32634,nan,-728,280.2,0,0,3.96259
30/11/2018,30195,30358,30107,30240,nan,32634,nan,-728,257.25,1,0,5.03123
29/11/2018,30338,30339,30155,30204,nan,32634,nan,-728,259.3,0,0,5.02362
28/11/2018,30365,30578,30250,30434,nan,32634,nan,-728,255,1,0,5.14863
27/11/2018,30563,30630,30365,30402,nan,32634,nan,-728,248,1,0,4.78803
26/11/2018,30471,30661,30445,30547,nan,32634,nan,-728,243.7,0,0,4.37227
23/11/2018,30540,30548,30412,30495,nan,32634,nan,-728,241.6,0,0,4.6287
22/11/2018,30855,30880,30568,30609,nan,32634,nan,-728,249.35,0,0,4.28656
21/11/2018,30775,30895,30725,30825,nan,32634,nan,-728,247.4,1,0,3.79497
20/11/2018,30787,30990,30758,30814,nan,32634,nan,-728,252.85,1,0,3.61921
19/11/2018,31010,31040,30765,30879,nan,32634,nan,-728,260.55,1,0,4.05127
16/11/2018,30845,31147,30810,31007,nan,32634,nan,-728,252.6,1,0,3.91093
15/11/2018,30924,30937,30720,30821,nan,32634,nan,-728,246.2,1,0,3.7051
14/11/2018,30704,30846,30605,30822,nan,32634,nan,-728,248.9,1,0,4.57408
13/11/2018,30909,30919,30751,30769,nan,32634,nan,-728,248.7,0,0,4.11886
12/11/2018,31100,31169,30969,31001,nan,32634,nan,-728,251.65,0,0,2.82101
9/11/2018,31310,31372,30942,31016,nan,32634,nan,-728,265.65,0,0,3.50527
8/11/2018,31501,31501,31212,31406,nan,32634,nan,-728,255.5,0,1,2.66326
7/11/2018,31687,31687,31551,31589,nan,32634,nan,-728,268.3,1,1,1.37539
6/11/2018,31718,31876,31632,31646,nan,32634,nan,-728,267.9,1,1,0.0442394
5/11/2018,31736,31835,31681,31702,nan,32634,nan,-728,264.7,1,1,0.0662419
2/11/2018,31821,31835,31600,31750,nan,32634,nan,-728,275.85,1,1,0.472441
1/11/2018,31787,31938,31745,31892,nan,32634,nan,-728,286.45,1,0,0.460931
31/10/2018,31851,31899,31711,31748,nan,32634,nan,-728,285.8,1,0,0.116543
30/10/2018,31919,31939,31760,31837,nan,32634,nan,-728,314.3,1,0,0.241857
29/10/2018,31903,32020,31846,31888,nan,32634,nan,-728,321.55,1,0,0.131711
26/10/2018,31964,32213,31901,31937,nan,32634,nan,-728,327.85,1,0,0.112722
25/10/2018,32114,32114,31841,31861,nan,32634,nan,-728,328.5,1,0,0.0627727
24/10/2018,31970,32029,31785,31913,nan,32634,nan,-728,327.45,1,0,0.40109
23/10/2018,31965,32280,31958,32064,nan,32634,nan,-728,319.35,1,0,0.330589
22/10/2018,31880,31916,31800,31894,nan,32634,nan,-728,315.55,1,0,0.294726
19/10/2018,32047,32047,31863,31902,nan,32634,nan,-728,330.7,1,0,0.122249
18/10/2018,31937,32097,31826,32072,nan,32634,nan,-728,325.65,1,0,0.767024
17/10/2018,31834,32020,31783,31861,nan,32634,nan,-728,327.85,1,0,0.244813
16/10/2018,32072,32160,31851,31868,nan,32634,nan,-728,330.2,1,0,0.053345
15/10/2018,31900,32311,31831,32066,nan,32634,nan,-728,332.95,0,0,0.732863
12/10/2018,31898,31898,31730,31846,nan,32634,nan,-728,322.3,0,0,0.364253
11/10/2018,31447,32014,31431,31991,nan,32634,nan,-728,322,0,0,1.75049
10/10/2018,31366,31395,31267,31381,nan,32634,nan,-728,308.1,1,0,0.363277
9/10/2018,31305,31400,31231,31283,nan,32634,nan,-728,313.45,1,0,0.166224
8/10/2018,31531,31531,31202,31220,nan,32634,nan,-728,312.55,1,0,0.0576553
5/10/2018,30950,31429,30925,31154,nan,32634,nan,-728,312.95,0,0,0.735058
4/10/2018,31053,31180,31000,31130,nan,32634,nan,-728,300.7,0,1,0.417604
3/10/2018,31350,31350,30840,31009,nan,32634,nan,-728,301.2,0,1,0.545003
1/10/2018,30501,30694,30370,30592,nan,32634,nan,-728,277.15,1,1,0.72568
28/09/2018,30328,30520,30220,30481,nan,32634,nan,-728,273.4,0,1,0.856271
27/09/2018,30635,30665,30300,30324,nan,32634,nan,-728,268.7,0,1,0.0791452
26/09/2018,30800,30810,30567,30593,nan,32634,nan,-728,260.3,1,1,0.0849868
25/09/2018,30797,30847,30730,30819,nan,32634,nan,-728,258.15,0,1,0.288783
24/09/2018,30613,30892,30595,30842,nan,32634,nan,-728,262.2,1,1,0.800856
21/09/2018,30700,30904,30485,30582,nan,32634,nan,-728,266.55,1,1,0.31718
20/09/2018,30600,30670,30562,30599,nan,32634,nan,-728,252.6,1,0,0.120919
