date,open,high,low,close
2015-05-12,18122.5,18187.2,17586,17619.5
2015-05-11,17930,18268,17861,18208.8
2015-05-08,17520.1,17966,17520.1,17818.5
2015-05-07,17762.1,17788.7,17286.1,17424.3
2015-05-06,18510,18548.8,17800,17840.5
2015-05-05,18580,18656,18471,18557.9
2015-05-04,18579.8,18714.7,18407,18599.2
2015-04-30,18283.2,18425,18150,18327.5
2015-04-29,18210,18425,18189.9,18300.5
2015-04-28,17790,18341.9,17771.4,18247
2015-04-27,18100,18150,17756,17790.2
2015-04-24,18288.4,18292.2,17926,18031.2
2015-04-23,18448.5,18470,18151,18263
2015-04-22,18253.4,18352.1,17840.2,18297.4
2015-04-21,18144.8,18360,18074.7,18156.1
2015-04-20,18441,18555,17992.4,18142
2015-04-17,18650,18650,18377,18408.4
2015-04-16,18731.4,18770,18540,18672.9
2015-04-15,18905,19109.7,18650,18769.4
2015-04-13,18896,18975.4,18775.2,18856.5
2015-04-10,18910,18968,18809,18864.7
2015-04-09,18599.8,18985.2,18475,18961.9
2015-04-08,18675.2,18698,18460.1,18510.5
2015-04-07,18696.3,18729.9,18404,18571.7
2015-04-06,18767.8,18800,18524,18665.5
2015-04-01,18250,18775,18226.2,18727
2015-03-31,18694.8,18775,18256,18310.7
2015-03-30,18387,18550,18235,18525.7
2015-03-27,18150,18325,17935,18277.4
2015-03-26,18190,18250,17710,17802.8
2015-03-25,18420,18474,18290,18328
2015-03-24,18403.8,18619.9,18325,18391.2
2015-03-23,18775,18775,18455.2,18496
2015-03-20,18825,18860,18619,18678.2
2015-03-19,19440,19466.9,18772,18844.6
2015-03-18,19154.5,19347.7,19022,19248.6
2015-03-17,19135,19200,18859.2,19131.1
2015-03-16,18900,19040,18780.2,18969.8
2015-03-13,19390,19500,18820,18881
2015-03-12,19350,19374.9,19211,19273.2
2015-03-11,19172.1,19321,19011.4,19188.2
2015-03-10,19275.2,19394,19001,19168.5
2015-03-09,19695,19746,19221,19259.5
2015-03-05,19701.5,19994,19512,19907.8
2015-03-04,20627,20740,19673.2,19752.7
2015-03-03,20055,20199,19955,20121.2
2015-03-02,20150.2,20245,19883,20174.2
2015-02-28,19460.5,19949.4,19109.2,19853.1
2015-02-27,18795.2,19250,18760,19221.7
2015-02-26,18762.7,18787,18480,18528.5
2015-02-25,18950.5,19090.8,18710,18738
2015-02-24,18879.9,19039.4,18723.6,18887.5
2015-02-23,19200,19252,18835,18906.4
2015-02-20,19249,19379.8,18926,19104.9
2015-02-19,19397.2,19450,18915.2,19257.5
2015-02-18,19260,19485,19222.5,19380.2
2015-02-16,19550,19610,19211,19272.8
2015-02-13,19400.2,19549,19221,19459.1
2015-02-12,19150.2,19285,18801,19231.7
2015-02-11,19015.2,19170,18950,19048.5
2015-02-10,18350,19025,18294.3,18854
2015-02-09,18702,18759.9,18456.8,18489.3
2015-02-06,19126.1,19210,18825.2,18879
2015-02-05,19343.3,19574.9,19061.6,19147
2015-02-04,19489.9,19538.9,19220,19284.7
2015-02-03,20114.5,20140,19423.7,19500.8
2015-02-02,19855,20172.4,19735,20052.1
2015-01-30,20740,20740,19891.3,19995.4
2015-01-29,20411.3,20600.2,20336,20544.2
2015-01-28,20548.9,20934,20426,20480.2
2015-01-27,20200,20650,20122,20588.5
2015-01-23,20150,20188,19990.3,20119.3
2015-01-22,19934,20007.9,19830,19973.3
2015-01-21,19855,20010,19830.2,19889.7
2015-01-20,19501,19871,19482.7,19825.5
2015-01-19,19356,19479.8,19323.2,19453.8
2015-01-16,19250,19344.9,19126,19288.5
2015-01-15,19400.2,19517,19115,19270.2
2015-01-14,18725.3,18850,18566,18690.6
2015-01-13,18965,18995,18675,18759.7
2015-01-12,18690,18919.8,18582.4,18889.4
2015-01-09,18925,18940,18522,18709.3
2015-01-08,18670,18825,18571.3,18775.1
2015-01-07,18475,18592,18306,18405.6
2015-01-06,19017.4,19025,18476,18521.5
2015-01-05,19270,19281,19110,19150.2
2015-01-02,18940,19284,18917,19217.7
2015-01-01,18861.4,18930,18775,18904.2
2014-12-31,18829,18960,18806.7,18903.5
2014-12-30,18702.5,18843,18582.2,18820.3
2014-12-29,18788.9,18870,18666,18683
2014-12-26,18825,18870,18615,18746.8
2014-12-24,18647.4,18716.6,18521.2,18551.7
2014-12-23,18815.1,18940,18570,18626.7
2014-12-22,18575,18820,18410,18758.8
2014-12-19,18600,18600,18447,18506
2014-12-18,18349.9,18425,18158,18389.5
2014-12-17,17860,18136.7,17600,17951.5
2014-12-16,18398.5,18422,17863.3,17916.8
2014-12-15,18295.5,18559,18295.5,18486
2014-12-12,18505,18620,18343.3,18413.9
2014-12-11,18615.3,18630,18306,18505.4
2014-12-10,18324.9,18650.9,18321,18606.9
2014-12-09,18562.2,18669.7,18346.3,18404.4
2014-12-08,18839.9,18863.5,18582,18614.1
2014-12-05,18860,18929.5,18790,18843.2
2014-12-04,18820.1,18865,18634,18845.8
2014-12-03,18670,18828.5,18611.1,18733.5
2014-12-02,18565,18714.9,18404,18670.6
2014-12-01,18705.2,18772,18610.4,18646.3
2014-11-28,18278,18736,18200,18665.2
2014-11-27,17979.2,18049,17888.8,18018.7
2014-11-26,17974.9,18155,17905.1,17984.7
2014-11-25,18301.2,18320,18015,18062.2
2014-11-24,18170,18329.7,18135.2,18306.5
2014-11-21,17750.2,18161,17720.6,18097.4
2014-11-20,17645.7,17715,17565.1,17679.2
2014-11-19,17777,17777,17606.1,17637.2
2014-11-18,17710,17795,17647.1,17747.8
2014-11-17,17650,17747,17540,17705.4
2014-11-14,17558.6,17700,17476,17669.9
2014-11-13,17729.4,17735,17465,17528.6
2014-11-12,17614.9,17728,17528,17680.2
2014-11-11,17389,17549.8,17307.2,17501.8
2014-11-10,17484.8,17520,17300,17362.8
2014-11-07,17470,17490,17293.5,17457.5
2014-11-05,17219.1,17545,17219.1,17472
2014-11-03,17157.7,17280,17029,17226
2014-10-31,16860,17187,16845,17146.5
2014-10-30,16610,16794.4,16560,16743.3
2014-10-29,16780.2,16785.3,16590,16640.6
2014-10-28,16624,16718,16610.2,16688.9
2014-10-27,16569.5,16699,16488.5,16585.8
2014-10-23,16515,16555,16470.3,16483.7
2014-10-22,16610.2,16632,16401.1,16479.5
2014-10-21,16309,16490.9,16270,16463.1
2014-10-20,16300.1,16353.6,16190,16247.8
2014-10-17,15610,16032,15610,15991
2014-10-16,15734.8,15880,15500,15574
2014-10-14,15819,15899,15576,15799.1
2014-10-13,15395,15749,15340,15711.2
2014-10-10,15685,15735,15462.5,15496.2
2014-10-09,15555,15869,15480,15804.6
2014-10-08,15180.5,15471.5,15180.5,15451.2
2014-10-07,15270,15415,15233,15260.5
2014-10-01,15431.7,15479.7,15353,15385.6
2014-09-30,15505.5,15689,15405,15475.4
2014-09-29,15750.1,15750.1,15495,15542.4
2014-09-26,15433.4,15789.5,15275.5,15724.8
2014-09-25,15725,15764.3,15200.3,15264.4
2014-09-24,15916,15966.2,15640.1,15765.6
2014-09-23,16200.1,16233,15919.1,15929.9
2014-09-22,16050,16288.8,16015,16217.9
2014-09-19,16101.5,16235,16073.4,16160.4
2014-09-18,15880,16222.5,15820.1,16208
2014-09-17,15994,15994,15855,15904.5
2014-09-16,16209.3,16230.2,15870.6,15897.3
2014-09-15,16244,16308.7,16151.4,16229.4
2014-09-12,16280,16337.9,16201.6,16320.6
2014-09-11,16270,16364.2,16212,16283.6
2014-09-10,16160,16267,16105.1,16233
2014-09-09,16257,16279,16135.2,16228.5
2014-09-08,16170,16287,16108,16267.8
2014-09-05,16105,16188,15962.1,16061
2014-09-04,16170,16170,16011.5,16118.9
2014-09-03,16289.8,16295,16105,16183
2014-09-02,16144,16249.5,16115,16205.1
2014-09-01,15852.7,16169,15812.8,16112.9
2014-08-28,15738.1,15797.5,15682,15741
2014-08-27,15725.5,15760.1,15661.4,15713.6
2014-08-26,15590,15693.6,15509,15644.4
2014-08-25,15805,15974,15640,15681
2014-08-22,15745,15878,15692,15828.3
2014-08-21,15485.4,15738,15466,15671.7
2014-08-20,15565,15595,15450,15516.1
2014-08-19,15577,15640,15476.5,15536.8
2014-08-18,15120,15468.9,15060.2,15448.8
2014-08-14,14963,15195,14960.1,15123.4
2014-08-13,15075,15115.9,14874.9,14940.7
2014-08-12,15005.1,15135,14883.6,15107.6
2014-08-11,14952,14952,14851,14899.5
2014-08-08,14920,14949.9,14756,14819.7
2014-08-07,15075,15216,15026.1,15066.5
2014-08-06,15305.1,15340,15066.1,15092.1
2014-08-05,15374,15421.9,15175,15376.4
2014-08-04,15329.9,15409.9,15185,15343.1
2014-08-01,15250.1,15505,15160,15210.8
2014-07-31,15447,15501.8,15263,15282.9
2014-07-30,15274,15469,15184.9,15451.7
2014-07-28,15425,15425,15170,15230.6
2014-07-25,15515,15649.9,15293,15352.1
2014-07-24,15425.1,15589.9,15406.2,15557.6
2014-07-23,15536,15660,15405.3,15494.6
2014-07-22,15466.4,15499.4,15325.1,15450
2014-07-21,15510,15577.9,15370,15410.6
2014-07-18,15205.1,15498.8,15110.9,15415.8
2014-07-17,15325,15331.1,15177,15295
2014-07-16,15050.1,15344.9,15012.3,15306.3
2014-07-15,14588.8,14974,14588.8,14938.2
2014-07-14,14525,14628.5,14405.3,14560.8
2014-07-11,14840,14994,14460.1,14500.1
2014-07-10,15446,15451,14670,14872.4
2014-07-09,15026,15195,14912,15016.5
2014-07-08,15525,15550,14973.2,15091.3
2014-07-07,15714,15725,15455.1,15476.8
2014-07-04,15560,15715,15390.3,15686.4
2014-07-03,15600.1,15659,15510.1,15549.8
2014-07-02,15540,15644,15465,15598.4
2014-07-01,15395,15475,15363.2,15431.6
2014-06-30,15189,15450,15189,15366.6
2014-06-27,15277.3,15278.5,15075.4,15140.9
2014-06-26,15260,15335,15026.8,15067.1
2014-06-25,15335,15338,15236,15260.2
2014-06-24,15194.9,15384,15165.1,15336.9
2014-06-23,15096,15200,14970.9,15126.1
2014-06-20,15100.1,15243,15015.2,15054.1
2014-06-19,15345,15385,14986,15111.9
2014-06-18,15470,15491,15152.8,15251.1
2014-06-17,14942.4,15474.8,14942.4,15444.3
2014-06-16,15105.1,15163.4,14910,15090
2014-06-13,15570.1,15690,15125.1,15163.5
2014-06-12,15450,15580,15322.5,15536.4
2014-06-11,15494,15699,15396.2,15474.8
2014-06-10,15553,15595,15360,15474
2014-06-09,15675.1,15750,15515,15583.6
2014-06-06,15450,15609.9,15337.5,15570.5
2014-06-05,15245,15389,15178.2,15317.4
2014-06-04,15199,15355,15126.6,15298
2014-06-03,15312.2,15390,15111,15213.2
2014-06-02,14780,15316.7,14707,15276.6
2014-05-30,15071,15125,14675,14759
2014-05-29,15179.9,15273.9,15000,15045.1
2014-05-28,15075,15199.8,15021.6,15168.2
2014-05-27,15136,15215,14950,15098.6
2014-05-26,15452.6,15625,14969.9,15192.5
2014-05-23,15030.6,15390,15000,15348.7
2014-05-22,15087.8,15280,15006.1,15120.4
2014-05-21,15244,15244,14931.6,15036.6
2014-05-20,15375.4,15444,15171.1,15202.6
2014-05-19,15117.6,15380,15108.2,15296.4
2014-05-16,14679,15996.9,14300,14947.8
2014-05-15,14352,14390,14250.1,14300.4
2014-05-14,14220.6,14405,14131.6,14305.2
2014-05-13,14350,14488.7,14160.1,14257.4
2014-05-12,13900,14260,13900,14181.8
2014-05-09,13145,13905,13077.2,13839
2014-05-08,13078,13163,13022.5,13112.5
2014-05-07,13010.6,13136,12960,13013.1
2014-05-06,13030,13099,13000.5,13057.4
2014-05-05,12936,13086.9,12857,12973.6
2014-05-02,13010.1,13086.6,12895.6,12934.1
2014-04-30,13022.4,13215,12822,12936.1
2014-04-29,13206,13249,12970.1,13012.4
2014-04-28,13134.4,13228.9,13014.1,13195.4
2014-04-25,13252.4,13328.9,13062,13134.4
2014-04-23,12978,13133,12955.2,13106.6
2014-04-22,13010.1,13059.9,12922,13001.9
2014-04-21,12850,13045,12850,12996.1
2014-04-17,12641.9,12868,12555,12828.6
2014-04-16,12620,12768.4,12550.5,12603.9
2014-04-15,12910,12920,12575,12616.7
2014-04-11,12855,13024,12845,12907.5
2014-04-10,13049,13142.4,12936,13006
2014-04-09,12700,13048,12626,13027.6
2014-04-07,12685,12723.4,12524.9,12614.4
2014-04-04,12645,12758,12505,12659.8
2014-04-03,12810.1,12827.1,12602,12662.1
2014-04-02,12800,12834.5,12592,12805.9
2014-04-01,12853.7,12893.4,12565,12659.5
2014-03-31,12910.1,12950,12750.2,12824.8
2014-03-28,12798,12879,12712.1,12834.6
2014-03-27,12553,12786.1,12515,12628.4
2014-03-26,12540,12611.6,12501,12551.2
2014-03-25,12400.5,12574.8,12400.5,12486.9
2014-03-24,12150,12469.8,12150,12455.3
2014-03-22,12120,12136,12091.5,12102.6
2014-03-21,12110.2,12180,12082,12124.6
2014-03-20,12187,12220,12033.5,12066.8
2014-03-19,12271,12315,12178.2,12249.2
2014-03-18,12200,12340,12105.6,12180.8
2014-03-14,12030,12169.8,11926.3,12128.8
2014-03-13,12149,12379.5,12115.5,12196.2
2014-03-12,12050.1,12225,11942.4,12090.6
2014-03-11,12197.6,12335,12046.5,12109.1
2014-03-10,11874,12199,11821.1,12151.1
2014-03-07,11340.1,11992.9,11340.1,11932.2
2014-03-06,11125,11339,11105,11310.9
2014-03-05,10999,11149.1,10890,11118.6
2014-03-04,10675,10978,10657,10962.9
2014-03-03,10735,10864,10611,10657.5
2014-02-28,10813.6,10820,10715,10782.1
2014-02-26,10675,10767.6,10657.4,10731.5
2014-02-25,11000,11000,10620,10673.4
2014-02-24,10520.1,10729.1,10477,10695.5
2014-02-21,10460,10600,10460,10567.1
2014-02-20,10550,10560.1,10430.1,10450.2
2014-02-19,10552.1,10644,10514.4,10621.6
2014-02-18,10350.1,10620,10312.6,10572
2014-02-17,10270.1,10371,10210,10342.4
2014-02-14,10199,10265.9,10079.1,10239.9
2014-02-13,10385,10399,10125.6,10145.8
2014-02-12,10345.5,10421,10317.5,10374.8
2014-02-11,10264.6,10325,10215,10263.6
2014-02-10,10334,10334,10195.2,10220.2
2014-02-07,10325.6,10348,10182,10281.2
2014-02-06,10300,10358.9,10113.4,10220.9
2014-02-05,10275,10297,10141.6,10266.1
2014-02-04,10011,10300,9967.2,10255.2
2014-02-03,10236.7,10262.5,10135.1,10155.8
2014-01-31,10298.8,10315,10183.7,10276.6
2014-01-30,10274,10325.6,10103,10153.2
2014-01-29,10590,10660,10395.1,10437.5
2014-01-28,10553,10724.5,10330,10522.5
2014-01-27,10810.2,10849.8,10536.1,10554.2
2014-01-24,11111,11149,10970.1,10992.2
2014-01-23,11199,11244,11127.2,11204.6
2014-01-22,11201,11264.7,11103.1,11223.2
2014-01-21,11079,11211,11048.4,11189.2
2014-01-20,10900,11056,10875.1,11037.2
2014-01-17,11080,11104,10902.6,10923.9
2014-01-16,11187,11200,11075,11110.4
2014-01-15,11015,11199,10991.1,11147.5
2014-01-14,11045,11086.3,10931.1,10966.2
2014-01-13,10875,11100,10821.5,11050.5
2014-01-10,11044,11116.3,10810,10836.2
2014-01-09,11105,11133.6,10951,11008.4
2014-01-08,11150,11181,11035.4,11102.5
2014-01-07,11166,11220,10937.8,11099.7
2014-01-06,11252.1,11265.5,11055.2,11119
2014-01-03,11177.7,11303,11101.3,11276.6
2014-01-02,11495,11677.4,11220.6,11252.2
2014-01-01,11481.2,11535,11447.1,11500.6
2013-12-31,11465,11514,11411,11479.6
2013-12-30,11620,11646.9,11445.5,11464.5
2013-12-27,11484,11625,11484,11566.9
2013-12-26,11307.4,11440,11261.1,11380.5
2013-12-24,11427.9,11435,11311,11357.1
2013-12-23,11374,11500,11300,11415.6
2013-12-20,11137,11352,11081,11326.6
2013-12-19,11500,11549.9,11062.9,11112.9
2013-12-18,11189,11635,11148.6,11425.4
2013-12-17,11490,11490,11203,11243.7
2013-12-16,11401,11485,11362,11420.2
2013-12-13,11568.8,11580,11414.6,11429.1
2013-12-12,11858.8,11858.8,11678.1,11693
2013-12-11,11825.2,11960,11701,11877.9
2013-12-10,12121.1,12173.7,11836.8,11924.3
2013-12-09,12315.6,12349.8,12061,12109.7
2013-12-06,11740,11870,11650,11811.4
2013-12-05,11511.1,11747,11475,11726.6
2013-12-04,11252.5,11308,11181.5,11225.2
2013-12-03,11375,11395,11250.2,11302
2013-12-02,11299,11432,11271.1,11383.2
2013-11-29,11080,11292,11031.9,11270.5
2013-11-28,11125.6,11125.6,10846,10891.9
2013-11-27,10955,11044.3,10841,10924
2013-11-26,11072,11158.5,10910.5,10927.9
2013-11-25,10820,11133.3,10810.8,11116
2013-11-22,10825,10848,10660,10713.2
2013-11-21,10899.8,10915.6,10685.1,10730.9
2013-11-20,11150,11213,10955,11024.1
2013-11-19,11199,11265.6,11145.1,11233.2
2013-11-18,11005.5,11210,11000,11196
2013-11-14,10750,10939.8,10750,10862.2
2013-11-13,10505.6,10740,10481.1,10601
2013-11-12,10883.8,10945.5,10643.5,10685.3
2013-11-11,10862,11020,10761.1,10840.7
2013-11-08,11052.1,11156,10925,10988.4
2013-11-07,11351.2,11496,11120,11148.3
2013-11-06,11594,11618.9,11360.1,11376.8
2013-11-05,11630,11835,11560,11594.4
2013-11-03,11733,11774,11656,11685
2013-11-01,10589.5,11799,10589.5,11731.3
2013-10-31,11220,11482,11166.5,11456.5
2013-10-30,11441,11441,11200,11249.7
2013-10-29,10750,11270,10621,11249.1
2013-10-28,10877.6,11018.6,10756.2,10775.8
2013-10-25,10820,10975,10800,10908.1
2013-10-24,10899.9,11128,10852.6,10917.1
2013-10-23,10898,10943.3,10751.6,10916.1
2013-10-22,10780.1,10950,10743,10851.6
2013-10-21,10809,10919.8,10733.1,10837.6
2013-10-18,10432,10845.5,10421.6,10803.1
2013-10-17,10427,10463.5,10295,10374.5
2013-10-15,10774,10789,10381.5,10427.2
2013-10-14,10638,10769.5,10592.6,10711.9
2013-10-11,10600,10708.6,10357.1,10675.4
2013-10-10,10375,10439.5,10253.1,10363.6
2013-10-09,10089,10422.2,10002.3,10400
2013-10-08,10472.5,10530.6,10150.1,10197.1
2013-10-07,10201,10228,9930.55,10141.9
2013-10-04,10299,10499,10171.8,10261.4
2013-10-03,10056.2,10338.1,9958,10318.1
2013-10-01,9750,9983,9657,9959.75
2013-09-30,9830,9908.95,9675.15,9700.6
2013-09-27,10227.9,10247.3,9967.95,9993.25
2013-09-26,10108.8,10194.5,10061,10100.3
2013-09-25,10310,10320,9930.2,10102.4
2013-09-24,10100,10328,10040,10203.4
2013-09-23,10515.6,10550,10205.5,10244.5
2013-09-20,11165.6,11239.7,10435,10722.3
2013-09-19,11011,11287,10925,11214.1
2013-09-18,10365,10539,10285,10499.6
2013-09-17,10298,10358,10241,10332
2013-09-16,10478,10566.9,10179.9,10388.7
2013-09-13,10080.1,10310,10053.6,10203
2013-09-12,10400,10405.4,10072.1,10173.5
2013-09-11,10124,10460.5,10010.6,10409.5
2013-09-10,10144,10320,10125,10192.1
2013-09-06,9774,10012.6,9604.2,9982.9
2013-09-05,9225,9750,9225,9720.4
2013-09-04,8501.3,8968.95,8501.3,8899.15
2013-09-03,9221,9250,8646.7,8689.4
2013-09-02,9090,9290,9065.1,9189
2013-08-30,8920,9188,8852,9065.1
2013-08-29,8895.5,8951.5,8745.4,8904.45
2013-08-28,8725,8855,8349.4,8747.2
2013-08-27,9228.8,9228.8,8825.95,8864.5
2013-08-26,9475,9592.35,9275.45,9355.15
2013-08-23,9335,9480,9220.05,9455.7
2013-08-22,9152.3,9424.8,9011,9307.6
2013-08-21,9700,9799,9113.45,9255.35
2013-08-20,8960,9285.25,8855,9219.6
2013-08-19,9350,9389,9100.2,9154.55
2013-08-16,9905.05,9985,9415.6,9450.85
2013-08-14,10030,10097.9,9923.15,10039.8
2013-08-13,9718.45,10054.2,9612.8,10023.9
2013-08-12,9950,9950,9702,9741.7
2013-08-08,9845,9975,9780,9879.85
2013-08-07,9784.4,9929.95,9721,9827.75
2013-08-06,10092,10092,9713.2,9760.1
2013-08-05,10090.6,10205.9,9870.05,10178.1
2013-08-02,10220,10279,10011,10060.3
2013-08-01,10210,10289,9911.55,10207.2
2013-07-31,10280,10280,9955,10115.9
2013-07-30,10574,10574,10268.1,10301.8
2013-07-29,10500,10530,10407.4,10431.8
2013-07-26,10747.8,10805,10414.2,10533.6
2013-07-25,10625.6,10773,10590,10619.2
2013-07-24,10974,11020,10675.1,10734.6
2013-07-23,11180.1,11308.6,11180.1,11250.8
2013-07-22,10987,11150,10960,11099.6
2013-07-19,11244,11260,10951.1,10997.6
2013-07-18,11050,11258,10842.4,11206.2
2013-07-17,11281,11297.7,10838.9,10978.8
2013-07-16,11525,11570,11227.6,11255.9
2013-07-15,11682.4,11839.9,11650,11819.9
2013-07-12,11751.6,11854.8,11602.6,11740.9
2013-07-11,11605,11743,11525,11673.9
2013-07-10,11512,11588,11348.1,11388.4
2013-07-09,11390,11500,11390,11482.5
2013-07-08,11256.5,11405,11205,11336.5
2013-07-05,11515.1,11579,11450.2,11479.8
2013-07-04,11400,11492,11285.1,11417.1
2013-07-03,11559,11594.8,11329.1,11362.5
2013-07-02,11720,11767.7,11602,11632.5
2013-07-01,11616.5,11755,11600,11739.5
2013-06-28,11439.9,11669.4,11370,11641.5
2013-06-27,11205.5,11274.9,11158.1,11234.3
2013-06-26,11224,11258.5,11040,11074.6
2013-06-25,11200,11343,11118.5,11199.3
2013-06-24,11280,11287,11132,11188.2
2013-06-21,11360,11434,11212.2,11346.9
2013-06-20,11700,11712.1,11342.1,11373.9
2013-06-19,11801,11879,11741,11862.1
2013-06-18,11950,11977.8,11806.1,11830.4
2013-06-17,11934.7,12009,11732,11984.5
2013-06-14,11845,11966.9,11820,11931.8
2013-06-13,11711,11829,11687.2,11719.8
2013-06-12,11798.8,11904,11721.8,11814.4
2013-06-11,12026,12075,11801.3,11820.1
2013-06-10,12305,12355,12007.1,12094.9
2013-06-07,12355,12494.4,12205,12227.4
2013-06-06,12245,12484,12191.1,12403.6
2013-06-05,12266.2,12364.4,12211.1,12310.3
2013-06-04,12421,12525,12254.8,12287.3
2013-06-03,12501,12530,12321.1,12417.5
2013-05-31,12740,12775,12461,12484.1
2013-05-30,12740,12840,12720.1,12806.7
2013-05-29,12898.9,12898.9,12704.1,12797.7
2013-05-28,12901.1,12978.8,12820.1,12899.1
2013-05-27,12716.5,12963.9,12678,12910.8
2013-05-24,12672.3,12777,12510,12706.6
2013-05-23,12885,12890,12540,12592.1
2013-05-22,13033,13128,12882,12963.5
2013-05-21,13150,13232.3,12986.1,13011.5
2013-05-20,13297.5,13348.7,13101.3,13131
2013-05-17,13174.5,13304.5,13055.4,13266
2013-05-16,13005.8,13249,13000,13175.1
2013-05-15,12596.8,13065.1,12585.5,13042.5
2013-05-14,12547,12676.2,12469.8,12531.4
2013-05-13,12785,12835.5,12502.1,12531.5
2013-05-11,12696.8,12790,12690,12749.6
2013-05-10,12520,12747,12512.2,12724.9
2013-05-09,12600,12682.1,12486.1,12529.5
2013-05-08,12632.5,12660,12466.6,12604.3
2013-05-07,12380,12617.8,12380,12596.6
2013-05-06,12313.5,12379,12139.5,12340.1
2013-05-03,12610,12649.9,12310.1,12337.5
2013-05-02,12500.1,12726.5,12500.1,12673.4
2013-04-30,12600,12670,12352.1,12495.4
2013-04-29,12451,12650,12451,12583.5
2013-04-26,12649,12670,12471,12504.6
2013-04-25,12583,12769.9,12583,12723.4
2013-04-23,12600.1,12619.5,12345.5,12553.6
2013-04-22,12299,12651.8,12299,12567.9
2013-04-18,11930,12295,11878.3,12265.4
2013-04-17,11924.6,12086,11852.4,11975.3
2013-04-16,11550,11896.4,11525.4,11869
2013-04-15,11360,11669.5,11326,11546.5
2013-04-12,11200,11446,11153.6,11401.5
2013-04-11,11220,11349.9,11151,11309.4
2013-04-10,10999,11166,10904.1,11140.6
2013-04-09,11134.4,11247.9,10923.2,10945
2013-04-08,11121,11187,11035,11047.1
2013-04-05,11169.9,11220,11066,11142.4
2013-04-04,11311,11311,11150,11173.6
2013-04-03,11547.6,11636.2,11315.1,11383.2
2013-04-02,11480,11595,11408,11574.2
2013-04-01,11484.9,11518,11375.6,11480.6
2013-03-28,11144.5,11374,11075.2,11334.5
2013-03-26,11101.1,11199,11064.6,11158.8
2013-03-25,11340,11401.2,11105.7,11144.1
2013-03-22,11261.2,11362.6,11201,11237.1
2013-03-21,11347,11527.9,11212,11249.6
2013-03-20,11525.1,11540,11262.5,11297.8
2013-03-19,11818,11879,11451.3,11533
2013-03-18,11800.2,11861.8,11682,11794.4
2013-03-15,12099.9,12099.9,11807.6,11879.4
2013-03-14,11809.8,12133.8,11590,12090.4
2013-03-13,12048,12050,11802,11824
2013-03-12,12208.1,12222.2,12005.2,12104.1
2013-03-11,12240.6,12294.2,12168,12194.6
2013-03-08,12051.4,12274,12037,12243.1
2013-03-07,11891.5,12047,11860.2,12026.8
2013-03-06,11890.1,11943.8,11865.1,11922.4
2013-03-05,11685,11859.5,11655.2,11840.2
2013-03-04,11548.4,11657,11501.4,11624
2013-03-01,11601.1,11645,11511.2,11578.5
2013-02-28,12010.1,12035,11425.5,11488.6
2013-02-27,11884,11969,11855.1,11935.1
2013-02-26,11985,12004.4,11820.1,11848.1
2013-02-25,12140.1,12148,11964.1,12052.9
2013-02-22,12059.9,12177.5,12059.9,12100.5
2013-02-21,12364,12376,12058.8,12080.9
2013-02-20,12485.6,12492,12401,12412.7
2013-02-19,12390.6,12464,12330,12448.9
2013-02-18,12400,12432.9,12356.5,12375.6
2013-02-15,12316.2,12411,12283,12381.4
2013-02-14,12350,12461.9,12312.4,12341.2
2013-02-13,12474,12518,12377.1,12396.8
2013-02-12,12380,12470,12328.4,12457.8
2013-02-11,12350,12419,12318.5,12388.2
2013-02-08,12422,12449,12310.8,12348.3
2013-02-07,12448,12532,12364,12418.1
2013-02-06,12573.9,12573.9,12451,12467.2
2013-02-05,12518,12561.8,12466.6,12523.4
2013-02-04,12740,12765,12556.2,12584
2013-02-01,12774,12809,12650.1,12685
2013-01-31,12771,12848.8,12694.5,12715.1
2013-01-30,12757,12824,12726.3,12782.1
2013-01-29,12798.3,12974,12670.3,12728.8
2013-01-28,12726.1,12825,12710,12781.1
2013-01-25,12560,12736,12546.7,12709.2
2013-01-24,12683.6,12690,12531,12564.2
2013-01-23,12625.1,12729,12515.6,12668.7
2013-01-22,12689.8,12798.9,12568.5,12604.6
2013-01-21,12741,12743.6,12630.8,12686.2
2013-01-18,12729.5,12825.5,12679.4,12712.8
2013-01-17,12718.8,12775,12615.8,12690.1
2013-01-16,12895.2,12895.2,12652,12678.1
2013-01-15,12850,12975,12770.1,12910.4
2013-01-14,12666,12857.6,12666,12845.5
2013-01-11,12885.1,12885.1,12646.2,12682.7
2013-01-10,12823.6,12889.9,12775,12867
2013-01-09,12830.1,12869.9,12744.2,12772.6
2013-01-08,12772.1,12838.9,12718,12824.8
2013-01-07,12890,12909,12771,12796.5
2013-01-04,12830,12883,12760,12869.9
2013-01-03,12908.4,12910,12804,12852
2013-01-02,12810,12902.4,12810,12874.4
2013-01-01,12627,12776,12627,12767.4
2012-12-31,12550.2,12615,12530.1,12576.2
2012-12-28,12581.6,12603,12508,12568.2
2012-12-27,12544,12544,12450,12462.1
2012-12-26,12351.6,12546,12317.1,12508
2012-12-24,12398,12398,12285.1,12339.4
2012-12-21,12474.5,12474.5,12326.6,12347.4
2012-12-20,12552.2,12572,12425.1,12524.9
2012-12-19,12570,12620,12476.6,12545.9
2012-12-18,12524.1,12599,12250,12549.8
2012-12-17,12480,12532,12464,12490
2012-12-14,12256.6,12539.9,12256.6,12514.9
2012-12-13,12429.5,12521.6,12321.1,12341.6
2012-12-12,12450,12489,12360,12400.5
2012-12-11,12503.2,12625,12310,12417
